SSN,LAST,FIRST,YEAR
RSSMRM57L219KR,Rossi,Miriam,1957
XVRPLA51F789WB,Xavier,Paola,1951
VRDGRG82G456KQ,Verdi,Giorgio,1982
XVRNRC18R129VO,Xavier,Enrica,2018
VRDMRA41L219QB,Verdi,Mario,1941
RSSLCU16G456IV,Rossi,Lucia,2016
XVRXVR3L219KJ,Xavier,Xavier,2003
MTTGRG49G456YW,Mattei,Giorgio,1949
RSSNNA38R129BS,Rossi,Anna,1938
VRDLAI99H501QU,Verdi,Ali,1999
XVRPLA34L219UF,Xavier,Paola,1934
RSSPLA61H501BQ,Russo,Paola,1961
VRDGRG16L219QA,Verdi,Giorgio,2016
MLNLCU49Z403UU,Melone,Luca,1949
RSSLCU69H501EU,Russo,Luca,1969
RSSNRC60A213KQ,Russo,Enrica,1960
VRDNNA36F789VT,Verdi,Anna,1936
VRDMRA99H501JK,Verdi,Mario,1999
BCALCU58F789MU,Abaco,Lucia,1958
BCANNA47G456QI,Abaco,Anna,1947
NREMRA85L219PT,Neri,Mario,1985
XVRMRA6R129BI,Xavier,Mario,2006
BCAXVR17A213ME,Abaco,Xavier,2017
RSSNNA12G456TC,Russo,Anna,2012
DRGGRG38A213NM,Draghi,Giorgio,1938
NRELCU76L219EA,Neri,Luca,1976
RSSNRC53G456VR,Rossi,Enrica,1953
LTTGRG66H501LU,Letto,Giorgio,1966
RSSMRM16F789NL,Russo,Miriam,2016
VRDXVR82A213PM,Verdi,Xavier,1982
DRGNRC69A213TH,Draghi,Enrica,1969
DRGNRC99A213CN,Draghi,Enrica,1999
LTTXVR1F789WE,Letto,Xavier,2001
VRDGRG69R129NU,Verdi,Giorgio,1969
XVRGRG74Z403YS,Xavier,Giorgio,1974
RSSLCU29L219DE,Rossi,Lucia,1929
NREMRA48H501UN,Neri,Mario,1948
VRDMRA78F789KD,Verdi,Mario,1978
LTTLCU27G456CJ,Letto,Lucia,1927
BCAGRG12G456FV,Abaco,Giorgio,2012
RSSLCU34R129EB,Rossi,Luca,1934
RSSGRG34F789AE,Rossi,Giorgio,1934
DRGNRC12R129DH,Draghi,Enrica,2012
MLNNRC36L219IN,Melone,Enrica,1936
LTTMRA61Z403WT,Letto,Mario,1961
VRDNNA39H501QP,Verdi,Anna,1939
NREMRM26L219BF,Neri,Miriam,1926
VRDLCU35L219TY,Verdi,Luca,1935
RSSLCU58L219DU,Rossi,Luca,1958
VRDNNA91R129HT,Verdi,Anna,1991
MLNMRA74L219AG,Melone,Mario,1974
BCAGRG17A213LJ,Abaco,Giorgio,2017
MLNMRA98R129EP,Melone,Mario,1998
MLNLAI50G456LK,Melone,Ali,1950
RSSXVR12L219BI,Russo,Xavier,2012
MLNLAI51R129XH,Melone,Ali,1951
RSSNNA65G456GF,Rossi,Anna,1965
DRGLAI80R129HB,Draghi,Ali,1980
NREMRA65F789DF,Neri,Mario,1965
DRGMRM55F789SW,Draghi,Miriam,1955
MTTLCU93L219YO,Mattei,Luca,1993
MLNNRC70Z403GP,Melone,Enrica,1970
VRDLAI6G456XW,Verdi,Ali,2006
DRGLCU55F789EF,Draghi,Lucia,1955
XVRLCU13R129KS,Xavier,Lucia,2013
RSSMRM16L219EC,Russo,Miriam,2016
RSSPLA3R129JP,Russo,Paola,2003
NRELCU58G456OP,Neri,Luca,1958
LTTLCU17F789SW,Letto,Lucia,2017
RSSLCU10R129CP,Rossi,Lucia,2010
MTTNNA24G456DN,Mattei,Anna,1924
NRELAI29A213RQ,Neri,Ali,1929
DRGPLA12R129CU,Draghi,Paola,2012
XVRNRC26F789XR,Xavier,Enrica,1926
RSSMRA52G456UH,Russo,Mario,1952
RSSMRA19L219BE,Russo,Mario,2019
RSSGRG26H501GF,Russo,Giorgio,1926
DRGXVR39H501TD,Draghi,Xavier,1939
LTTNNA38F789YR,Letto,Anna,1938
MTTNNA38F789FC,Mattei,Anna,1938
XVRLAI48L219YP,Xavier,Ali,1948
VRDLAI20Z403UR,Verdi,Ali,2020
DRGNRC13G456OB,Draghi,Enrica,2013
RSSLCU4L219OD,Rossi,Lucia,2004
RSSNNA5R129DT,Rossi,Anna,2005
LTTMRA9A213QC,Letto,Mario,2009
DRGNNA41Z403JG,Draghi,Anna,1941
LTTLAI93H501IR,Letto,Ali,1993
MLNLCU99H501GT,Melone,Lucia,1999
BCANNA44G456TF,Abaco,Anna,1944
RSSLCU82L219WP,Russo,Lucia,1982
RSSLAI84A213EG,Rossi,Ali,1984
LTTLCU19R129BT,Letto,Luca,2019
BCAPLA24L219JC,Abaco,Paola,1924
NREGRG20R129IJ,Neri,Giorgio,2020
RSSGRG21Z403LW,Russo,Giorgio,2021
NRENRC81G456XW,Neri,Enrica,1981
XVRLCU74L219YS,Xavier,Luca,1974
MTTNRC59A213SI,Mattei,Enrica,1959
RSSLCU30F789FU,Rossi,Luca,1930
DRGLCU31R129PO,Draghi,Luca,1931
LTTLCU20G456ST,Letto,Lucia,2020
MLNMRA63R129IU,Melone,Mario,1963
LTTLAI76R129DV,Letto,Ali,1976
XVRMRA17A213AP,Xavier,Mario,2017
MLNLAI57A213GN,Melone,Ali,1957
RSSMRM90Z403IY,Rossi,Miriam,1990
BCAMRM51A213CT,Abaco,Miriam,1951
XVRMRA37Z403FU,Xavier,Mario,1937
BCAXVR88Z403QC,Abaco,Xavier,1988
MTTMRA13G456AX,Mattei,Mario,2013
BCAMRA77H501TD,Abaco,Mario,1977
LTTLCU90H501WG,Letto,Lucia,1990
RSSMRA93F789BW,Russo,Mario,1993
MLNPLA84F789IV,Melone,Paola,1984
NRELCU34L219RP,Neri,Lucia,1934
MTTXVR12G456DN,Mattei,Xavier,2012
MLNXVR21A213IF,Melone,Xavier,2021
VRDNNA76A213PJ,Verdi,Anna,1976
DRGPLA40R129SP,Draghi,Paola,1940
VRDGRG41A213VU,Verdi,Giorgio,1941
BCAPLA10R129CO,Abaco,Paola,2010
LTTMRA88Z403YF,Letto,Mario,1988
XVRLAI83F789YP,Xavier,Ali,1983
VRDLAI45F789TQ,Verdi,Ali,1945
VRDNNA42F789SM,Verdi,Anna,1942
RSSLCU35R129TH,Russo,Luca,1935
LTTNNA1Z403XV,Letto,Anna,2001
BCALCU74G456YS,Abaco,Luca,1974
RSSMRA93Z403TX,Rossi,Mario,1993
BCAGRG33R129TK,Abaco,Giorgio,1933
LTTMRM73F789KW,Letto,Miriam,1973
RSSMRA39H501IL,Russo,Mario,1939
LTTXVR79R129WR,Letto,Xavier,1979
VRDMRM33H501HT,Verdi,Miriam,1933
RSSMRM84A213PJ,Russo,Miriam,1984
NRENRC49H501PG,Neri,Enrica,1949
BCAMRA35G456KM,Abaco,Mario,1935
DRGMRM12R129LA,Draghi,Miriam,2012
RSSMRA27A213RE,Rossi,Mario,1927
BCAMRM76F789YQ,Abaco,Miriam,1976
MLNLCU97R129NS,Melone,Luca,1997
NREGRG7R129AN,Neri,Giorgio,2007
VRDLCU47A213MU,Verdi,Lucia,1947
VRDLAI97G456TF,Verdi,Ali,1997
RSSNNA92R129UD,Rossi,Anna,1992
BCALCU47H501ST,Abaco,Luca,1947
RSSMRA28G456DM,Rossi,Mario,1928
MLNNRC52G456EG,Melone,Enrica,1952
MTTNNA83R129HB,Mattei,Anna,1983
NREPLA10A213OL,Neri,Paola,2010
XVRNNA48L219HH,Xavier,Anna,1948
XVRPLA94Z403CM,Xavier,Paola,1994
MLNNNA87H501TN,Melone,Anna,1987
VRDLAI49G456FO,Verdi,Ali,1949
MTTPLA86H501IS,Mattei,Paola,1986
DRGLCU57A213EW,Draghi,Luca,1957
XVRMRM9L219KM,Xavier,Miriam,2009
VRDMRM60H501PM,Verdi,Miriam,1960
MLNLCU29A213LJ,Melone,Luca,1929
BCAXVR12L219KD,Abaco,Xavier,2012
MTTNRC33Z403DA,Mattei,Enrica,1933
DRGNRC12G456CD,Draghi,Enrica,2012
RSSPLA0G456RM,Russo,Paola,2000
VRDLCU54L219IE,Verdi,Lucia,1954
DRGMRA26A213TH,Draghi,Mario,1926
MLNXVR36Z403TR,Melone,Xavier,1936
BCANRC56R129FQ,Abaco,Enrica,1956
NRELCU58R129CV,Neri,Luca,1958
MLNNRC49H501HB,Melone,Enrica,1949
NRELCU29F789OR,Neri,Luca,1929
RSSNNA39R129VE,Russo,Anna,1939
RSSLAI2G456OX,Rossi,Ali,2002
MLNPLA34L219DH,Melone,Paola,1934
RSSGRG39A213OK,Rossi,Giorgio,1939
BCAMRA3L219II,Abaco,Mario,2003
RSSMRM95H501KI,Russo,Miriam,1995
RSSNNA94F789NY,Rossi,Anna,1994
RSSLCU87Z403YW,Rossi,Luca,1987
XVRPLA33A213TA,Xavier,Paola,1933
MLNLCU99L219WH,Melone,Luca,1999
DRGLAI67Z403YI,Draghi,Ali,1967
RSSXVR48H501KT,Rossi,Xavier,1948
LTTGRG74L219NW,Letto,Giorgio,1974
MLNNRC69G456WQ,Melone,Enrica,1969
BCAMRA91A213JV,Abaco,Mario,1991
LTTPLA18F789RK,Letto,Paola,2018
LTTGRG63F789YO,Letto,Giorgio,1963
RSSLAI47A213LV,Russo,Ali,1947
LTTXVR13F789PW,Letto,Xavier,2013
MTTPLA69R129YJ,Mattei,Paola,1969
DRGGRG28G456RS,Draghi,Giorgio,1928
MLNGRG59L219VK,Melone,Giorgio,1959
MTTXVR32R129TC,Mattei,Xavier,1932
LTTLCU53Z403FS,Letto,Lucia,1953
NREGRG60A213NS,Neri,Giorgio,1960
DRGNRC32R129PU,Draghi,Enrica,1932
XVRGRG26G456BB,Xavier,Giorgio,1926
XVRLCU26L219KF,Xavier,Luca,1926
NREMRA69H501CN,Neri,Mario,1969
LTTXVR66Z403VI,Letto,Xavier,1966
MTTXVR46Z403OS,Mattei,Xavier,1946
NRELCU60F789PX,Neri,Luca,1960
RSSGRG50G456QX,Rossi,Giorgio,1950
MLNPLA47H501WF,Melone,Paola,1947
XVRMRM5Z403BH,Xavier,Miriam,2005
RSSXVR93H501IE,Rossi,Xavier,1993
LTTLAI62Z403BT,Letto,Ali,1962
XVRXVR34F789JG,Xavier,Xavier,1934
MTTNNA61G456QQ,Mattei,Anna,1961
NREMRA2R129KO,Neri,Mario,2002
MLNPLA35L219VD,Melone,Paola,1935
VRDXVR73F789VG,Verdi,Xavier,1973
RSSMRA11A213CW,Rossi,Mario,2011
LTTMRA93L219WK,Letto,Mario,1993
RSSMRA15R129RX,Russo,Mario,2015
RSSXVR64H501WM,Rossi,Xavier,1964
DRGLAI4F789JS,Draghi,Ali,2004
MLNXVR79A213IC,Melone,Xavier,1979
NRENRC13H501OQ,Neri,Enrica,2013
MLNNNA78F789NT,Melone,Anna,1978
VRDXVR80A213UR,Verdi,Xavier,1980
MTTLCU56Z403KJ,Mattei,Lucia,1956
RSSGRG7L219SC,Russo,Giorgio,2007
LTTMRA46G456YX,Letto,Mario,1946
RSSNNA32G456VL,Rossi,Anna,1932
MTTNNA18R129XY,Mattei,Anna,2018
VRDLCU27A213SW,Verdi,Luca,1927
BCAMRM22F789TL,Abaco,Miriam,1922
NRELCU98G456JQ,Neri,Lucia,1998
RSSPLA64H501JM,Russo,Paola,1964
RSSPLA42Z403GD,Rossi,Paola,1942
XVRLAI39G456MO,Xavier,Ali,1939
VRDPLA46Z403QS,Verdi,Paola,1946
RSSPLA4Z403BA,Russo,Paola,2004
NREMRA38G456PD,Neri,Mario,1938
DRGXVR84G456JM,Draghi,Xavier,1984
RSSMRA21R129RW,Russo,Mario,2021
DRGXVR91L219SO,Draghi,Xavier,1991
NREMRA63Z403TA,Neri,Mario,1963
RSSLAI11L219CP,Russo,Ali,2011
RSSNNA87R129TS,Russo,Anna,1987
DRGMRM42R129RN,Draghi,Miriam,1942
MLNGRG39Z403QQ,Melone,Giorgio,1939
NREPLA37R129NA,Neri,Paola,1937
RSSMRM71R129RA,Rossi,Miriam,1971
DRGNNA22G456MT,Draghi,Anna,1922
LTTXVR69A213LL,Letto,Xavier,1969
RSSLAI72F789UT,Russo,Ali,1972
RSSMRA66H501CD,Russo,Mario,1966
XVRMRA82F789TS,Xavier,Mario,1982
MTTNRC41F789QT,Mattei,Enrica,1941
RSSGRG47F789SS,Russo,Giorgio,1947
MTTPLA30L219YV,Mattei,Paola,1930
VRDLAI38G456RD,Verdi,Ali,1938
DRGGRG54F789FE,Draghi,Giorgio,1954
XVRLCU47L219TR,Xavier,Lucia,1947
NREGRG91G456AP,Neri,Giorgio,1991
NREMRM82R129WE,Neri,Miriam,1982
NREGRG12Z403GS,Neri,Giorgio,2012
NREMRA91G456WW,Neri,Mario,1991
RSSMRA33G456IM,Russo,Mario,1933
MTTLCU62Z403DH,Mattei,Lucia,1962
RSSLAI25H501OX,Rossi,Ali,1925
NRELAI47R129VS,Neri,Ali,1947
DRGGRG63G456RS,Draghi,Giorgio,1963
XVRNRC25F789BQ,Xavier,Enrica,1925
RSSNNA79A213YT,Russo,Anna,1979
BCAMRA57G456PX,Abaco,Mario,1957
MLNXVR27G456EW,Melone,Xavier,1927
RSSMRM12L219XS,Rossi,Miriam,2012
NRENRC70H501AH,Neri,Enrica,1970
RSSNNA23Z403RX,Rossi,Anna,1923
RSSPLA61A213QR,Russo,Paola,1961
XVRLCU88L219TL,Xavier,Luca,1988
NREXVR40G456IH,Neri,Xavier,1940
MTTXVR95G456OY,Mattei,Xavier,1995
RSSMRA91R129YS,Rossi,Mario,1991
LTTLCU85L219FX,Letto,Luca,1985
RSSLCU69Z403TY,Russo,Luca,1969
RSSXVR75A213EU,Russo,Xavier,1975
NREPLA14L219QP,Neri,Paola,2014
XVRMRA4H501NR,Xavier,Mario,2004
MTTLCU2R129GH,Mattei,Luca,2002
DRGNNA31H501GF,Draghi,Anna,1931
MLNNRC96G456GH,Melone,Enrica,1996
MLNGRG7L219CB,Melone,Giorgio,2007
RSSPLA53G456QQ,Rossi,Paola,1953
MLNNNA57F789LQ,Melone,Anna,1957
DRGMRA58L219VM,Draghi,Mario,1958
RSSPLA3F789DG,Russo,Paola,2003
LTTLCU48H501NI,Letto,Luca,1948
LTTPLA56R129XD,Letto,Paola,1956
LTTNNA93F789JC,Letto,Anna,1993
RSSPLA40Z403AA,Russo,Paola,1940
RSSLAI95L219RJ,Rossi,Ali,1995
MLNPLA71A213XP,Melone,Paola,1971
BCAPLA98R129IF,Abaco,Paola,1998
MTTXVR59G456CJ,Mattei,Xavier,1959
VRDPLA45A213GW,Verdi,Paola,1945
MLNGRG70G456SL,Melone,Giorgio,1970
BCANRC42G456RL,Abaco,Enrica,1942
RSSXVR30G456PG,Rossi,Xavier,1930
VRDMRA89L219LL,Verdi,Mario,1989
VRDMRA28F789ES,Verdi,Mario,1928
DRGPLA70L219TK,Draghi,Paola,1970
XVRLCU26L219CA,Xavier,Lucia,1926
NREXVR93Z403NC,Neri,Xavier,1993
XVRLCU90Z403XI,Xavier,Luca,1990
BCALAI33R129IP,Abaco,Ali,1933
BCAXVR38A213UQ,Abaco,Xavier,1938
BCANNA91A213YC,Abaco,Anna,1991
VRDGRG59H501QK,Verdi,Giorgio,1959
DRGMRA88F789TE,Draghi,Mario,1988
BCALCU5G456EN,Abaco,Lucia,2005
RSSLCU72G456YY,Rossi,Luca,1972
VRDMRA1A213UP,Verdi,Mario,2001
BCAGRG44F789WB,Abaco,Giorgio,1944
VRDMRA85H501UB,Verdi,Mario,1985
MLNNRC48R129CB,Melone,Enrica,1948
VRDPLA10H501BE,Verdi,Paola,2010
RSSNRC28L219XR,Russo,Enrica,1928
XVRMRM90G456MG,Xavier,Miriam,1990
DRGNNA28H501LL,Draghi,Anna,1928
LTTLCU17G456FC,Letto,Lucia,2017
VRDLCU47H501SQ,Verdi,Luca,1947
BCAXVR2R129KX,Abaco,Xavier,2002
RSSMRM61L219YL,Rossi,Miriam,1961
MTTXVR83H501MV,Mattei,Xavier,1983
BCAPLA13A213UU,Abaco,Paola,2013
DRGNRC21R129GA,Draghi,Enrica,2021
DRGMRM52Z403KX,Draghi,Miriam,1952
RSSLCU55Z403XQ,Russo,Luca,1955
MLNNNA64F789BW,Melone,Anna,1964
VRDMRA7G456PY,Verdi,Mario,2007
BCALCU16F789OX,Abaco,Lucia,2016
RSSPLA13L219VU,Rossi,Paola,2013
RSSNNA50L219VD,Rossi,Anna,1950
MLNNNA17L219OH,Melone,Anna,2017
LTTNRC51H501AI,Letto,Enrica,1951
VRDLCU10R129EL,Verdi,Lucia,2010
MTTLCU58G456OG,Mattei,Lucia,1958
XVRMRM41H501TM,Xavier,Miriam,1941
NREXVR91G456SH,Neri,Xavier,1991
MLNNRC99Z403UA,Melone,Enrica,1999
NREGRG75F789LK,Neri,Giorgio,1975
RSSLCU54Z403CJ,Russo,Lucia,1954
BCANRC18G456XH,Abaco,Enrica,2018
MTTLCU13R129XY,Mattei,Lucia,2013
NREMRM89L219WJ,Neri,Miriam,1989
BCALCU99Z403CW,Abaco,Lucia,1999
RSSLAI57G456MG,Rossi,Ali,1957
MLNGRG11L219DI,Melone,Giorgio,2011
NREPLA32R129SY,Neri,Paola,1932
RSSLCU48F789BG,Rossi,Luca,1948
RSSLCU84R129VN,Rossi,Lucia,1984
XVRNNA29R129KD,Xavier,Anna,1929
MLNMRM95F789UA,Melone,Miriam,1995
NRELCU33H501HJ,Neri,Luca,1933
VRDXVR83Z403KW,Verdi,Xavier,1983
RSSXVR43G456IQ,Rossi,Xavier,1943
RSSXVR57F789RH,Russo,Xavier,1957
RSSMRM93A213QC,Russo,Miriam,1993
BCAMRA71G456NV,Abaco,Mario,1971
BCAPLA86R129DM,Abaco,Paola,1986
NREGRG56L219HJ,Neri,Giorgio,1956
MTTLCU20G456LD,Mattei,Luca,2020
RSSGRG37Z403IM,Russo,Giorgio,1937
RSSXVR54A213BG,Rossi,Xavier,1954
MTTGRG50G456UM,Mattei,Giorgio,1950
RSSLCU33G456LU,Russo,Lucia,1933
LTTLAI58F789KM,Letto,Ali,1958
MTTNRC2H501GW,Mattei,Enrica,2002
BCALCU63F789TT,Abaco,Lucia,1963
RSSXVR7Z403VR,Rossi,Xavier,2007
XVRNNA66L219CB,Xavier,Anna,1966
RSSGRG82R129KU,Rossi,Giorgio,1982
MTTNRC40Z403NJ,Mattei,Enrica,1940
RSSNRC92H501PY,Rossi,Enrica,1992
RSSLCU74F789OL,Rossi,Luca,1974
RSSGRG72R129IN,Rossi,Giorgio,1972
RSSLCU80H501BI,Russo,Luca,1980
DRGMRM59F789LT,Draghi,Miriam,1959
RSSNNA18H501BH,Rossi,Anna,2018
DRGPLA17Z403DV,Draghi,Paola,2017
DRGLAI20L219KJ,Draghi,Ali,2020
BCAGRG94H501RD,Abaco,Giorgio,1994
LTTLAI46G456JA,Letto,Ali,1946
MTTXVR76L219NV,Mattei,Xavier,1976
RSSNNA76Z403RV,Russo,Anna,1976
MTTXVR85H501QN,Mattei,Xavier,1985
LTTGRG80F789MR,Letto,Giorgio,1980
MLNLCU56F789DX,Melone,Luca,1956
MTTLAI9H501RT,Mattei,Ali,2009
XVRPLA88F789EK,Xavier,Paola,1988
DRGXVR0Z403RY,Draghi,Xavier,2000
RSSMRM59G456NB,Rossi,Miriam,1959
RSSMRA67R129DN,Russo,Mario,1967
BCAPLA37R129NF,Abaco,Paola,1937
RSSMRA65Z403CS,Rossi,Mario,1965
VRDNRC65F789LW,Verdi,Enrica,1965
MTTXVR80A213AK,Mattei,Xavier,1980
MTTMRA77R129JH,Mattei,Mario,1977
VRDMRM63H501GM,Verdi,Miriam,1963
LTTXVR10F789RW,Letto,Xavier,2010
BCALCU0L219NY,Abaco,Lucia,2000
MLNNNA88H501FF,Melone,Anna,1988
NREMRM36A213GU,Neri,Miriam,1936
BCAPLA73H501PT,Abaco,Paola,1973
RSSXVR64A213TB,Russo,Xavier,1964
DRGLCU34H501WL,Draghi,Lucia,1934
RSSNNA46R129WX,Russo,Anna,1946
RSSGRG21Z403KF,Rossi,Giorgio,2021
RSSNNA54H501OS,Rossi,Anna,1954
DRGPLA75R129XQ,Draghi,Paola,1975
RSSLCU33A213NB,Rossi,Lucia,1933
MLNNNA46G456LT,Melone,Anna,1946
NREMRM23G456KO,Neri,Miriam,1923
RSSLAI25F789ON,Russo,Ali,1925
LTTLAI56G456DR,Letto,Ali,1956
MTTPLA9H501OT,Mattei,Paola,2009
RSSNRC73R129DT,Rossi,Enrica,1973
NRELCU16L219LE,Neri,Luca,2016
RSSNRC54Z403VP,Russo,Enrica,1954
MLNLCU22A213TV,Melone,Lucia,1922
MLNNRC49G456PY,Melone,Enrica,1949
VRDXVR37Z403DR,Verdi,Xavier,1937
MTTLCU33Z403BE,Mattei,Lucia,1933
RSSGRG68Z403MW,Rossi,Giorgio,1968
NRELAI56R129XV,Neri,Ali,1956
VRDMRM61F789UJ,Verdi,Miriam,1961
DRGMRM93G456ML,Draghi,Miriam,1993
VRDMRA74A213GO,Verdi,Mario,1974
VRDLCU92F789CM,Verdi,Luca,1992
MTTLAI56R129OW,Mattei,Ali,1956
RSSLAI4R129IY,Russo,Ali,2004
RSSLCU7H501KA,Rossi,Luca,2007
LTTLCU30G456SI,Letto,Luca,1930
BCAXVR50L219DF,Abaco,Xavier,1950
LTTMRA76G456QH,Letto,Mario,1976
VRDMRM57H501OO,Verdi,Miriam,1957
VRDMRM9Z403FJ,Verdi,Miriam,2009
MTTNRC2G456NL,Mattei,Enrica,2002
BCAGRG4A213WL,Abaco,Giorgio,2004
DRGLCU90G456WN,Draghi,Luca,1990
RSSLCU40L219RW,Russo,Lucia,1940
NRENNA88A213IQ,Neri,Anna,1988
MLNGRG77G456AR,Melone,Giorgio,1977
DRGPLA73H501LF,Draghi,Paola,1973
NRENRC80F789MH,Neri,Enrica,1980
MTTLCU53F789CJ,Mattei,Lucia,1953
DRGLCU58F789YW,Draghi,Lucia,1958
BCAMRM83R129CQ,Abaco,Miriam,1983
RSSLAI23A213DW,Russo,Ali,1923
NRELCU80A213MP,Neri,Luca,1980
LTTGRG85Z403AG,Letto,Giorgio,1985
VRDPLA86A213EE,Verdi,Paola,1986
BCAGRG3F789CS,Abaco,Giorgio,2003
NRELCU69G456UK,Neri,Luca,1969
NREXVR2Z403MQ,Neri,Xavier,2002
XVRMRM31G456GG,Xavier,Miriam,1931
RSSNNA20L219TP,Russo,Anna,2020
NRENRC49L219UN,Neri,Enrica,1949
LTTMRM94F789UR,Letto,Miriam,1994
RSSMRA59G456YO,Rossi,Mario,1959
LTTLCU28R129EY,Letto,Luca,1928
VRDMRM46A213PI,Verdi,Miriam,1946
VRDNRC72F789MF,Verdi,Enrica,1972
XVRPLA83H501KH,Xavier,Paola,1983
NRENNA50R129JC,Neri,Anna,1950
RSSLCU15G456US,Russo,Luca,2015
DRGLAI51F789TN,Draghi,Ali,1951
VRDPLA43A213KJ,Verdi,Paola,1943
LTTLCU92H501MB,Letto,Luca,1992
RSSLCU22L219IP,Russo,Lucia,1922
BCALAI90A213RL,Abaco,Ali,1990
MTTNRC42H501SR,Mattei,Enrica,1942
RSSGRG95A213SB,Rossi,Giorgio,1995
XVRLCU30H501FB,Xavier,Luca,1930
NRELCU65G456BP,Neri,Luca,1965
MTTLCU46Z403SG,Mattei,Lucia,1946
DRGNRC16L219XE,Draghi,Enrica,2016
MTTPLA0R129IR,Mattei,Paola,2000
MLNGRG72H501KE,Melone,Giorgio,1972
NREXVR52H501RR,Neri,Xavier,1952
MLNLCU22H501OJ,Melone,Lucia,1922
VRDLCU24F789WJ,Verdi,Luca,1924
MTTLCU47R129EV,Mattei,Lucia,1947
BCALAI26L219WI,Abaco,Ali,1926
NRENRC31R129HX,Neri,Enrica,1931
NREXVR96A213XU,Neri,Xavier,1996
XVRGRG60H501QE,Xavier,Giorgio,1960
LTTGRG83F789JL,Letto,Giorgio,1983
LTTLCU73F789TS,Letto,Lucia,1973
MLNLCU74H501DT,Melone,Lucia,1974
BCANNA24R129MU,Abaco,Anna,1924
VRDXVR54R129OA,Verdi,Xavier,1954
LTTLAI39L219AD,Letto,Ali,1939
RSSGRG85L219NT,Rossi,Giorgio,1985
MTTNRC44A213OE,Mattei,Enrica,1944
MTTPLA13A213LI,Mattei,Paola,2013
BCALAI82G456ER,Abaco,Ali,1982
RSSPLA10G456FF,Rossi,Paola,2010
MLNLCU26A213WV,Melone,Lucia,1926
VRDPLA93A213JN,Verdi,Paola,1993
LTTGRG87A213EJ,Letto,Giorgio,1987
MLNLCU17G456TT,Melone,Lucia,2017
DRGMRA33F789HO,Draghi,Mario,1933
RSSNNA32H501YN,Rossi,Anna,1932
LTTGRG21L219PC,Letto,Giorgio,2021
VRDPLA8Z403OX,Verdi,Paola,2008
VRDNRC4A213NC,Verdi,Enrica,2004
MLNNRC69F789BV,Melone,Enrica,1969
MLNMRM52F789MG,Melone,Miriam,1952
XVRMRM60H501SP,Xavier,Miriam,1960
XVRPLA20R129LA,Xavier,Paola,2020
RSSNRC42Z403PY,Rossi,Enrica,1942
VRDPLA98G456MY,Verdi,Paola,1998
LTTLCU11R129UX,Letto,Luca,2011
RSSGRG69R129WL,Russo,Giorgio,1969
RSSLCU46R129RR,Rossi,Luca,1946
MTTLAI74R129EQ,Mattei,Ali,1974
XVRNNA59H501HQ,Xavier,Anna,1959
XVRGRG48R129UO,Xavier,Giorgio,1948
MLNLCU45L219NF,Melone,Luca,1945
XVRNRC63Z403UP,Xavier,Enrica,1963
LTTMRM87Z403JO,Letto,Miriam,1987
NRELAI97A213TN,Neri,Ali,1997
MLNNNA16R129KS,Melone,Anna,2016
VRDLCU44F789YK,Verdi,Lucia,1944
RSSXVR14Z403VY,Rossi,Xavier,2014
MTTPLA43F789GL,Mattei,Paola,1943
MLNMRA25A213HM,Melone,Mario,1925
NRELAI90G456LT,Neri,Ali,1990
MTTLCU77G456WW,Mattei,Lucia,1977
RSSPLA55H501VX,Rossi,Paola,1955
RSSLAI48L219EO,Russo,Ali,1948
RSSNRC79F789SS,Rossi,Enrica,1979
DRGLAI45R129UX,Draghi,Ali,1945
MLNPLA44Z403RA,Melone,Paola,1944
VRDMRA3G456FQ,Verdi,Mario,2003
LTTNNA49F789JX,Letto,Anna,1949
NREGRG59L219UW,Neri,Giorgio,1959
MTTNNA81R129TR,Mattei,Anna,1981
MLNLAI10L219KI,Melone,Ali,2010
DRGPLA47F789NV,Draghi,Paola,1947
RSSMRM22H501RO,Rossi,Miriam,1922
MTTNNA18L219YR,Mattei,Anna,2018
DRGGRG89H501HE,Draghi,Giorgio,1989
BCAGRG57L219IQ,Abaco,Giorgio,1957
RSSGRG92A213DS,Rossi,Giorgio,1992
RSSLAI34G456GC,Russo,Ali,1934
RSSNRC65R129LH,Russo,Enrica,1965
DRGNNA55Z403FS,Draghi,Anna,1955
MTTPLA75H501WD,Mattei,Paola,1975
VRDMRA18R129QB,Verdi,Mario,2018
DRGLCU30Z403TV,Draghi,Lucia,1930
XVRNNA93R129WC,Xavier,Anna,1993
DRGPLA79A213YW,Draghi,Paola,1979
LTTGRG86A213JF,Letto,Giorgio,1986
DRGMRM55G456MQ,Draghi,Miriam,1955
NREPLA60L219ND,Neri,Paola,1960
DRGMRA88H501RI,Draghi,Mario,1988
MLNPLA1R129XI,Melone,Paola,2001
VRDXVR60G456NU,Verdi,Xavier,1960
NREPLA73A213OY,Neri,Paola,1973
MTTMRM7R129IR,Mattei,Miriam,2007
BCAMRM55Z403PA,Abaco,Miriam,1955
XVRLAI19G456BM,Xavier,Ali,2019
BCANNA16R129EO,Abaco,Anna,2016
LTTLCU8H501SX,Letto,Luca,2008
MLNLAI50A213YJ,Melone,Ali,1950
VRDPLA45R129RD,Verdi,Paola,1945
VRDMRM53F789VJ,Verdi,Miriam,1953
RSSNRC40Z403IP,Rossi,Enrica,1940
XVRPLA85G456MT,Xavier,Paola,1985
